Provincia,Partido,Localidad,Link Indec,ADSL,Cablemodem,Dail Up,Fibra Optica,Otros1,Satelital,Wimax,Wireless,Total general,Otros,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps
Entre Rios,Gualeguaychú,Gilbert,30056060,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,0.0,0.0,0.0,63.0,0.0,0.0,0.0
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,4507.0,12406.0,1.0,8509.0,1.0,0.0,0.0,2109.0,27533.0,1.0,0.0,2085.0,1911.0,3368.0,812.0,160.0,19177.0
Entre Rios,Gualeguaychú,Larroque,30056090,201.0,0.0,0.0,385.0,0.0,0.0,0.0,487.0,1073.0,,0.0,2.0,491.0,559.0,16.0,5.0,0.0
Entre Rios,Gualeguaychú,Pueblo General Belgrano,30056100,0.0,1252.0,0.0,1.0,0.0,0.0,0.0,0.0,1253.0,,0.0,0.0,1.0,1.0,0.0,1.0,1250.0
Entre Rios,Gualeguaychú,Urdinarrain,30056110,765.0,1221.0,0.0,0.0,0.0,0.0,0.0,4.0,1990.0,,0.0,0.0,9.0,1901.0,47.0,24.0,0.0
Entre Rios,Gualeguaychú,Enrique Carbó,30056030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,,0.0,0.0,27.0,0.0,0.0,0.0,0.0
Entre Rios,Islas del Ibicuy,Ceibas,30063020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,,0.0,20.0,28.0,0.0,0.0,0.0,0.0
Entre Rios,Islas del Ibicuy,Ibicuy,30063030,0.0,742.0,0.0,135.0,0.0,0.0,0.0,25.0,902.0,,0.0,0.0,814.0,70.0,18.0,0.0,0.0
Entre Rios,Islas del Ibicuy,Médanos,30063040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,,0.0,18.0,20.0,0.0,0.0,0.0,0.0
Entre Rios,Islas del Ibicuy,Villa Paranacito,30063060,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,,0.0,0.0,92.0,0.0,0.0,0.0,0.0
Entre Rios,La Paz,Bovril,30070010,0.0,1108.0,0.0,2.0,0.0,0.0,0.0,5.0,1115.0,,0.0,1.0,1101.0,9.0,0.0,5.0,0.0
Entre Rios,La Paz,La Paz,30070040,932.0,2304.0,0.0,3358.0,0.0,0.0,0.0,799.0,7393.0,1.0,0.0,36.0,1771.0,4895.0,280.0,270.0,13.0
Entre Rios,La Paz,Piedras Blancas,30070050,0.0,78.0,0.0,1.0,0.0,0.0,0.0,4.0,83.0,,0.0,0.0,4.0,79.0,0.0,0.0,0.0
Entre Rios,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,0.0,31.0,0.0,0.0,0.0,1.0,0.0,145.0,177.0,,1.0,0.0,175.0,1.0,0.0,0.0,0.0
Entre Rios,La Paz,San Gustavo,30070070,0.0,0.0,0.0,32.0,0.0,0.0,0.0,189.0,221.0,,0.0,0.0,309.0,31.0,0.0,0.0,0.0
Entre Rios,La Paz,Santa Elena,30070080,1192.0,266.0,0.0,0.0,0.0,0.0,0.0,437.0,1895.0,,0.0,7.0,601.0,1161.0,56.0,55.0,0.0
Entre Rios,La Paz,Colonia Avigdor,30070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,,0.0,0.0,68.0,0.0,0.0,0.0,0.0
Entre Rios,La Paz,El Solar,30070030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,,0.0,0.0,13.0,9.0,0.0,0.0,0.0
Entre Rios,Nogoyá,Aranguren,30077010,0.0,322.0,0.0,0.0,0.0,1.0,0.0,93.0,416.0,,1.0,20.0,73.0,0.0,0.0,306.0,16.0
Entre Rios,Nogoyá,Betbeder,30077020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,0.0,0.0,16.0,4.0,0.0,0.0,0.0
Entre Rios,Nogoyá,Don Cristóbal,30077030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,,23.0,10.0,38.0,0.0,0.0,0.0,0.0
Entre Rios,Nogoyá,Febré,30077040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Entre Rios,Nogoyá,Hernández,30077050,117.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,243.0,,1.0,2.0,124.0,106.0,10.0,0.0,0.0
Entre Rios,Nogoyá,Lucas González,30077060,384.0,0.0,0.0,0.0,1.0,0.0,0.0,197.0,582.0,,0.0,49.0,162.0,338.0,26.0,6.0,0.0
Entre Rios,Nogoyá,Nogoyá,30077070,1468.0,0.0,0.0,0.0,697.0,0.0,0.0,716.0,2881.0,,3.0,441.0,1097.0,1204.0,41.0,94.0,0.0
Entre Rios,Nogoyá,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,,,,,,,,
Entre Rios,Nogoyá,XX de Setiembre,30077080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,,4.0,5.0,28.0,4.0,0.0,0.0,0.0
Entre Rios,OTROS,OTROS,Sin Datos,0.0,0.0,0.0,0.0,7169.0,0.0,0.0,0.0,7169.0,,,,,,,,
Entre Rios,Paraná,Cerrito,30084050,149.0,950.0,0.0,0.0,0.0,1.0,0.0,94.0,1194.0,,1.0,3.0,96.0,1082.0,10.0,1.0,0.0
Entre Rios,Paraná,Colonia Avellaneda,30084060,315.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,373.0,,0.0,4.0,65.0,279.0,23.0,0.0,0.0
Entre Rios,Paraná,Crespo,30084070,607.0,5349.0,0.0,581.0,0.0,0.0,0.0,94.0,6631.0,,0.0,23.0,115.0,515.0,45.0,1.0,5874.0
Entre Rios,Paraná,Crucesitas Séptima Sección,30084095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,,39.0,35.0,44.0,0.0,0.0,0.0,0.0
Entre Rios,Paraná,El Ramblón,30084095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Entre Rios,Paraná,Hasenkamp,30084100,0.0,848.0,0.0,2.0,9.0,1.0,0.0,224.0,1084.0,,1.0,3.0,222.0,2.0,701.0,135.0,19.0
Entre Rios,Paraná,Hernandarias,30084110,0.0,366.0,0.0,0.0,0.0,0.0,0.0,25.0,391.0,,0.0,1.0,24.0,351.0,15.0,0.0,0.0
Entre Rios,Paraná,La Picada,30084120,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Entre Rios,Paraná,Las Tunas,30084130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,,0.0,0.0,54.0,0.0,0.0,0.0,0.0
Entre Rios,Paraná,María Grande,30084140,0.0,1486.0,1.0,419.0,138.0,0.0,0.0,239.0,2283.0,,1.0,2.0,237.0,363.0,1206.0,421.0,53.0
Entre Rios,Paraná,Oro Verde,30084150,286.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,347.0,,0.0,2.0,59.0,182.0,24.0,70.0,0.0
Entre Rios,Paraná,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,,,,,,,,
Entre Rios,Paraná,Paraná,30084160,3163.0,84139.0,13.0,9283.0,7.0,1.0,0.0,1204.0,97810.0,2.0,3.0,434.0,1867.0,1984.0,70.0,168.0,93029.0
Entre Rios,Paraná,San Benito,30084200,111.0,1225.0,0.0,0.0,0.0,0.0,0.0,184.0,1520.0,,0.0,1.0,184.0,98.0,12.0,0.0,1225.0
Entre Rios,Paraná,Seguí,30084230,1.0,498.0,0.0,0.0,0.0,1.0,0.0,292.0,792.0,,15.0,17.0,261.0,1.0,0.0,419.0,79.0
Entre Rios,Paraná,Tabossi,30084250,0.0,311.0,0.0,54.0,0.0,0.0,0.0,128.0,493.0,6.0,0.0,0.0,128.0,41.0,288.0,25.0,5.0
Entre Rios,Paraná,Viale,30084270,789.0,295.0,0.0,136.0,0.0,0.0,0.0,801.0,2021.0,2.0,0.0,3.0,822.0,789.0,316.0,73.0,10.0
Entre Rios,Paraná,Villa Urquiza,30084300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Entre Rios,Paraná,Pueblo Brugo,30084180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,,0.0,0.0,22.0,23.0,0.0,0.0,0.0
Entre Rios,Paraná,Aldea María Luisa,30084010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Entre Rios,Paraná,Aldea San Rafael,30084020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,,0.0,1.0,8.0,0.0,0.0,0.0,0.0
Entre Rios,Paraná,El Palenque,30084080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Entre Rios,Paraná,El Pingo,30084090,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,51.0,,0.0,1.0,49.0,0.0,1.0,0.0,0.0
Entre Rios,Paraná,Sauce Montrull,30084210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,,0.0,0.0,71.0,0.0,0.0,0.0,0.0
Entre Rios,San Salvador,General Campos,30088010,1.0,0.0,0.0,35.0,37.0,1.0,0.0,188.0,262.0,,1.0,1.0,1.0,0.0,0.0,259.0,0.0
Entre Rios,San Salvador,San Salvador,30088020,345.0,0.0,0.0,1247.0,259.0,0.0,0.0,286.0,2137.0,1.0,0.0,0.0,5.0,287.0,50.0,815.0,977.0
Entre Rios,Tala,Durazno,30091020,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,50.0,,0.0,0.0,44.0,6.0,0.0,0.0,0.0
Entre Rios,Tala,Gobernador Echagüe,30091040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Entre Rios,Tala,Gobernador Mansilla,30091050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,,0.0,2.0,19.0,54.0,0.0,0.0,0.0
Entre Rios,Tala,Gobernador Solá,30091060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Entre Rios,Tala,Maciá,30091090,0.0,209.0,0.0,0.0,0.0,0.0,0.0,41.0,250.0,206.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
Entre Rios,Tala,Rosario del Tala,30091100,1091.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,1543.0,,0.0,17.0,22.0,1148.0,103.0,7.0,239.0
Entre Rios,Tala,Las Guachas,30091080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Entre Rios,Uruguay,1º de Mayo,30098090,0.0,0.0,0.0,10.0,0.0,0.0,0.0,152.0,162.0,10.0,0.0,0.0,104.0,48.0,0.0,0.0,0.0
Entre Rios,Uruguay,Basavilbaso,30098010,602.0,0.0,0.0,1316.0,0.0,0.0,0.0,350.0,2268.0,874.0,0.0,7.0,31.0,533.0,28.0,2.0,789.0
Entre Rios,Uruguay,Caseros,30098020,77.0,0.0,0.0,707.0,6.0,1.0,0.0,52.0,843.0,27.0,0.0,1.0,26.0,772.0,8.0,9.0,0.0
Entre Rios,Uruguay,Colonia Elía,30098030,0.0,0.0,0.0,10.0,0.0,0.0,0.0,147.0,157.0,23.0,0.0,0.0,124.0,10.0,0.0,0.0,0.0
Entre Rios,Uruguay,Concepción del Uruguay,30098040,5178.0,9216.0,5.0,9817.0,0.0,0.0,0.0,1823.0,26039.0,869.0,0.0,78.0,375.0,10851.0,343.0,799.0,12715.0
Entre Rios,Uruguay,Herrera,30098060,102.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,212.0,,0.0,0.0,111.0,91.0,6.0,4.0,0.0
Entre Rios,Uruguay,Líbaros,30098080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,,0.0,0.0,10.0,0.0,0.0,28.0,0.0
Entre Rios,Uruguay,Pronunciamiento,30098100,0.0,0.0,0.0,12.0,0.0,0.0,0.0,170.0,182.0,12.0,0.0,0.0,134.0,36.0,0.0,0.0,0.0
Entre Rios,Uruguay,Rocamora,30098110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,33.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0
Entre Rios,Uruguay,Santa Anita,30098120,0.0,0.0,0.0,305.0,0.0,0.0,0.0,61.0,366.0,26.0,0.0,0.0,0.0,336.0,0.0,4.0,0.0
Entre Rios,Uruguay,Villa Mantero,30098130,37.0,0.0,0.0,196.0,0.0,1.0,0.0,37.0,271.0,29.0,1.0,0.0,0.0,39.0,3.0,3.0,196.0
Entre Rios,Uruguay,Villa San Justo,30098140,0.0,0.0,0.0,455.0,0.0,0.0,0.0,97.0,552.0,27.0,0.0,0.0,45.0,477.0,0.0,3.0,0.0
Entre Rios,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,0.0,0.0,0.0,3.0,0.0,0.0,0.0,49.0,52.0,32.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0
Entre Rios,Uruguay,Las Moscas,30098070,0.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,53.0,2.0,0.0,0.0,0.0,46.0,0.0,5.0,0.0
Entre Rios,Uruguay,Estancia San Pedro,30098030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Entre Rios,Victoria,Molino Doll,30105040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,0.0,0.0,8.0,2.0,0.0,0.0,0.0
Entre Rios,Victoria,Rincón de Nogoyá,30105040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,,0.0,14.0,5.0,0.0,0.0,0.0,0.0
Entre Rios,Victoria,Victoria,30105060,3178.0,10208.0,0.0,1496.0,0.0,0.0,0.0,352.0,15234.0,,0.0,135.0,189.0,2447.0,110.0,657.0,11671.0
Entre Rios,Villaguay,Estación Raíces,30113010,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,,0.0,0.0,1.0,21.0,2.0,5.0,0.0
Entre Rios,Villaguay,Ingeniero Miguel Sajaroff,30113020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,,0.0,0.0,0.0,44.0,0.0,0.0,0.0
Entre Rios,Villaguay,Jubileo,30113030,0.0,0.0,0.0,126.0,35.0,0.0,0.0,0.0,161.0,,0.0,0.0,0.0,0.0,0.0,35.0,126.0
Entre Rios,Villaguay,Villa Clara,30113060,62.0,0.0,0.0,290.0,0.0,1.0,0.0,68.0,421.0,,1.0,1.0,45.0,72.0,9.0,3.0,290.0
Entre Rios,Villaguay,Villa Domínguez,30113070,0.0,0.0,0.0,230.0,0.0,0.0,0.0,114.0,344.0,,0.0,0.0,0.0,114.0,0.0,0.0,230.0
Entre Rios,Villaguay,Villaguay,30113080,1087.0,0.0,0.0,3361.0,1.0,0.0,0.0,1266.0,5715.0,1.0,0.0,123.0,419.0,2211.0,73.0,7.0,2866.0
Entre Rios,Villaguay,Paso de la Laguna,30113050,0.0,0.0,0.0,8.0,0.0,0.0,0.0,39.0,47.0,,0.0,0.0,0.0,39.0,0.0,0.0,8.0
Formosa,Bermejo,Fortín Soledad,34007003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,1.0,0.0,0.0,5.0,0.0,0.0,0.0
Formosa,Bermejo,La Rinconada,34007007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,5.0,0.0,0.0,3.0,0.0,0.0,0.0
Formosa,Bermejo,Laguna Yema,34007010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,78.0,,2.0,0.0,43.0,33.0,0.0,0.0,0.0
Formosa,Bermejo,Lamadrid,34007015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Formosa,Bermejo,Los Chiriguanos,34007020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,,0.0,0.0,21.0,20.0,0.0,0.0,0.0
Formosa,Bermejo,Pozo de Maza,34007030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,18.0,,4.0,0.0,0.0,14.0,0.0,0.0,0.0
Formosa,Bermejo,Pozo del Mortero,34007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Formosa,Bermejo,Vaca Perdida,34007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Formosa,Bermejo,Guadalcazar,34007005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0
Formosa,Formosa,Colonia Pastoril,34014010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,,0.0,0.0,64.0,10.0,0.0,0.0,0.0
Formosa,Formosa,Formosa,34014020,6865.0,18132.0,0.0,10297.0,15.0,5.0,0.0,7864.0,43178.0,152.0,5.0,118.0,7235.0,9698.0,358.0,2512.0,23066.0
Formosa,Formosa,Gran Guardia,34014030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,48.0,21.0,0.0,0.0,0.0
Formosa,Formosa,Mariano Boedo,34014040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,,0.0,0.0,19.0,12.0,0.0,0.0,0.0
Formosa,Formosa,Mojón de Fierro,34014050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,29.0,0.0,1.0,0.0,23.0,5.0,0.0,0.0,0.0
Formosa,Formosa,San Hilario,34014060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,29.0,,1.0,0.0,17.0,11.0,0.0,0.0,0.0
Formosa,Formosa,Villa del Carmen,34014070,0.0,0.0,0.0,80.0,0.0,2.0,0.0,56.0,138.0,,2.0,0.0,117.0,12.0,4.0,3.0,0.0
Formosa,Laishi,Banco Payaguá,34021010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,,0.0,0.0,32.0,0.0,0.0,0.0,0.0
Formosa,Laishi,General Lucio Victorio Mansilla,34021020,7.0,0.0,0.0,0.0,0.0,2.0,0.0,167.0,176.0,,2.0,0.0,149.0,25.0,0.0,0.0,0.0
Formosa,Laishi,Herradura,34021030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0,,0.0,0.0,82.0,34.0,15.0,0.0,0.0
Formosa,Laishi,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,,,,,,,,
Formosa,Laishi,San Francisco de Laishi,34021040,0.0,0.0,0.0,0.0,0.0,3.0,0.0,240.0,243.0,0.0,3.0,0.0,165.0,44.0,31.0,0.0,0.0
Formosa,Laishi,Tatané,34021050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,,0.0,0.0,26.0,17.0,18.0,0.0,0.0
Formosa,Laishi,Villa Escolar,34021060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,,0.0,0.0,79.0,23.0,0.0,0.0,0.0
Formosa,Matacos,Ingeniero Guillermo N. Juárez,34028010,205.0,0.0,0.0,0.0,0.0,1.0,0.0,254.0,460.0,,1.0,0.0,192.0,241.0,18.0,7.0,0.0
Formosa,Patiño,Bartolomé de las Casas,34035010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,,1.0,0.0,0.0,6.0,0.0,0.0,0.0
Formosa,Patiño,Comandante Fontana,34035030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,751.0,,0.0,0.0,520.0,227.0,3.0,1.0,0.0
Formosa,Patiño,Estanislao del Campo,34035050,29.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,186.0,0.0,0.0,0.0,121.0,59.0,5.0,1.0,0.0
Formosa,Patiño,Fortín Cabo 1º Lugones,34035060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,,0.0,0.0,118.0,27.0,0.0,0.0,0.0
Formosa,Patiño,Fortín Sargento 1º Leyes,34035070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Formosa,Patiño,Ibarreta,34035080,226.0,0.0,0.0,0.0,0.0,3.0,0.0,519.0,748.0,,3.0,2.0,456.0,257.0,24.0,3.0,0.0
Formosa,Patiño,Juan G. Bazán,34035090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Formosa,Patiño,Las Lomitas,34035100,444.0,0.0,0.0,1526.0,0.0,4.0,0.0,235.0,2209.0,44.0,4.0,1.0,1438.0,632.0,60.0,17.0,8.0
Formosa,Patiño,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,,,,,,,,
Formosa,Patiño,Posta Cambio Zalazar,34035110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,,0.0,0.0,33.0,25.0,0.0,0.0,0.0
Formosa,Patiño,Pozo del Tigre,34035120,25.0,0.0,0.0,200.0,0.0,0.0,0.0,190.0,415.0,,0.0,0.0,157.0,56.0,2.0,200.0,0.0
Formosa,Patiño,San Martín II,34035140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,369.0,370.0,,0.0,0.0,331.0,39.0,0.0,0.0,0.0
Formosa,Patiño,Subteniente Perín,34035150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,72.0,,1.0,0.0,53.0,18.0,0.0,0.0,0.0
Formosa,Patiño,Villa General Güemes,34035160,0.0,0.0,0.0,2.0,0.0,0.0,0.0,447.0,449.0,,0.0,0.0,420.0,28.0,0.0,1.0,0.0
Formosa,Patiño,Villa General Manuel Belgrano,34035170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,451.0,452.0,,0.0,0.0,396.0,56.0,0.0,0.0,0.0
Formosa,Patiño,San Martín I,34035130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Formosa,Pilagás,Buena Vista,34042010,0.0,0.0,0.0,3.0,0.0,0.0,0.0,315.0,318.0,,0.0,0.0,189.0,127.0,0.0,1.0,0.0
Formosa,Pilagás,El Espinillo,34042020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300.0,301.0,,0.0,1.0,260.0,40.0,0.0,0.0,0.0
Formosa,Pilagás,Misión Tacaagle,34042040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,,0.0,0.0,125.0,24.0,0.0,0.0,0.0
Formosa,Pilagás,Tres Lagunas,34042060,15.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,113.0,,1.0,0.0,93.0,19.0,0.0,0.0,0.0
Formosa,Pilagás,Laguna Gallo,34042030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Formosa,Pilcomayo,Clorinda,34049010,947.0,20.0,0.0,2890.0,15.0,1.0,0.0,88.0,3961.0,,1.0,23.0,1001.0,2146.0,0.0,717.0,73.0
Formosa,Pilcomayo,Laguna Blanca,34049020,27.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,68.0,0.0,0.0,0.0,27.0,41.0,0.0,0.0,0.0
Formosa,Pilcomayo,Laguna Naick-Neck,34049030,101.0,0.0,0.0,0.0,0.0,2.0,0.0,352.0,455.0,0.0,2.0,0.0,233.0,220.0,0.0,0.0,0.0
Formosa,Pilcomayo,Palma Sola,34049040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,,0.0,0.0,3.0,15.0,0.0,0.0,0.0
Formosa,Pilcomayo,Riacho He-He,34049060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,414.0,415.0,0.0,0.0,0.0,382.0,33.0,0.0,0.0,0.0
Formosa,Pilcomayo,Siete Palmas,34049080,20.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,103.0,,0.0,0.0,79.0,24.0,0.0,0.0,0.0
Formosa,Pilcomayo,Puerto Pilcomayo,34049050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Formosa,Pilcomayo,Riacho Negro,34049070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Formosa,Pirané,Colonia Campo Villafañe,34056010,0.0,0.0,0.0,52.0,0.0,0.0,0.0,145.0,197.0,,0.0,0.0,26.0,84.0,87.0,0.0,0.0
Formosa,Pirané,El Colorado,34056020,1341.0,0.0,0.0,160.0,2.0,5.0,0.0,869.0,2377.0,,5.0,0.0,978.0,1103.0,276.0,15.0,0.0
Formosa,Pirané,Palo Santo,34056030,0.0,173.0,0.0,0.0,0.0,1.0,0.0,292.0,466.0,,1.0,34.0,381.0,50.0,0.0,0.0,0.0
Formosa,Pirané,Pirané,34056040,0.0,0.0,0.0,957.0,100.0,4.0,0.0,466.0,1527.0,101.0,3.0,0.0,207.0,1045.0,71.0,100.0,0.0
Formosa,Pirané,Villa Kilómetro 213,34056050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,433.0,,0.0,0.0,123.0,39.0,271.0,0.0,0.0
Formosa,Ramón Lista,El Potrillo,34063010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,,5.0,0.0,0.0,17.0,0.0,0.0,0.0
Formosa,Ramón Lista,El Quebracho,34063030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,,10.0,0.0,0.0,2.0,0.0,0.0,0.0
Formosa,Ramón Lista,General Mosconi,34063020,0.0,0.0,0.0,8.0,0.0,3.0,0.0,37.0,48.0,,8.0,0.0,0.0,32.0,0.0,0.0,1.0
Formosa,Ramón Lista,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,,,,,,,,
Jujuy,Cochinoca,Abra Pampa,38007020,0.0,0.0,0.0,0.0,0.0,3.0,0.0,221.0,224.0,,3.0,0.0,221.0,0.0,0.0,0.0,0.0
Jujuy,Cochinoca,Puesto del Marquéz,38007060,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Jujuy,Doctor Manuel Belgrano,Guerrero,38021010,51.0,94.0,0.0,3.0,0.0,0.0,0.0,0.0,148.0,,0.0,0.0,6.0,41.0,3.0,1.0,0.0
Jujuy,Doctor Manuel Belgrano,Lozano (Ap. Chañi),38021040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,,0.0,0.0,0.0,111.0,0.0,0.0,0.0
Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),38021060,4361.0,38206.0,0.0,41619.0,36.0,5.0,0.0,141.0,84368.0,1.0,3.0,163.0,842.0,2578.0,22859.0,856.0,33482.0
